不看佛面看金面	bù kàn fó miàn kàn jīn miàn
不看僧面看佛面	bù kàn sēng miàn kàn fó miàn
不看金面看佛面	bù kàn jīn miàn kàn fó miàn
不着	bù zháo
不着人	bù zháo rén
不着坟墓	bù zháo fén mù
不着家	bù zháo jiā
不着情	bù zháo qíng
不着意	bù zhuó yì
不着疼热	bù zhuó téng rè
不着调	bù zháo diào
不着边际	bù zhuó biān jì
不知为不知	bù zhī wéi bù zhǐ
不知天高地厚	bù zhī tiān gāo dì hòu
不知所为	bù zhī suǒ wéi
不知薡蕫	bù zhī dīng dǒng
不知起倒	bù zhī qǐ dǎo
不知颠倒	bù zhī diān dǎo
不破不立	bú pò bú lì
不确定地	bù què deng de
不禁	bù jīn
不禁不由	bù jīn bù yóu
不禁地	bù jīn de
不稳定地	bù wěn deng de
不究	bù jiù
不粘锅	bù nián guō
不糁	bù shēn
不糂	bù shēn
不紧不慢	bù jīn bù màn
不终朝	bù zhōng zhāo
不绝如发	bù jué rú fà
不老少	bù lǎo shào
不耻相师	bu chi xiang shi
不肖子	bú xiào zǐ
不肖子孙	bù xiào zǐ sūn
不肯定地	bù kěn deng de
不胜杯杓	bù shèng bēi sháo
不胜桮杓	bù shèng bēi sháo
不自禁	bù zì jīn
不舍得	bù shě de
不萉	bù féi
不落	bù là
不落体	bù là tǐ
不落夹	bù là jiā
不落手	bù là shǒu
不落眼	bù là yǎn
不落荚	bù là jiá
不落道	bù là dào
不藉	bù jiè
不藉木	bù jiè mù
不褪色地	bù tuì shǎi de
不要	bú yào
不要怕	bú yào pà
不要想当然地	bú yào xiǎng dāng rán de
不要有意识地	bú yào yǒu yì shí de
不要盲目地	bú yào máng mù de
不要紧	bú yào jǐn
不要脸	bú yào liǎn
不要脸地	bú yào liǎn de
不见	bú jiàn
不见不散	bú jiàn bú sàn
不见了	bú jiàn le
不见便	bú jiàn biàn
不见得	bú jiàn de
不见的	bú jiàn de
不见经传	bù jiàn jīng zhuàn
不见起	bú jiàn qǐ
不规矩	bù guī ju
不计得失	bú jì dé shī
不记得	bú jì dé
不论如何	bú lùn rú hé
不识得有	bù shí de yǒu
不识相	bù shí xiàng
不识起倒	bù shí qǐ dǎo
不调	bù tiáo
不调和地	bù tiáo hé de
不调贴	bù tiáo tiē
不贤都头	bù xián dū tóu
不败之地	bù bài zhī dì
不贪为宝	bù tān wéi bǎo
不越雷池	bù yuè léi shi
不足为凭	bù zú wéi píng
不足为外人道	bù zú wéi wài rén dào
不足为奇	bù zú wéi qí
不足为意	bù zú wéi yì
不足为据	bù zú wéi jù
不足为法	bù zú wéi fǎ
不足为虑	bù zú wéi lǜ
不足为训	bù zú wéi xùn
不足齿数	bù zú chǐ shǔ
不转头	bù zhuàn tóu
不转眼	bù zhuàn yǎn
不转睛	bù zhuàn jīng
不辟斧钺	bù bì fǔ yuè
不还踵	bù huán zhǒng
不迹	bù jì
不适合	bú shì hé
不适合地	bú shì hé de
不透明	bú tòu míng
不透明地	bú tòu míng de
不遂	bù suí
不遑启处	bù huáng qǐ chǔ
不遑宁处	bù huáng níng chǔ
不道得	bù dào de
不遗寸长	bù yí cùn cháng
不重要	bú zhòng yào
不重要地	bú zhòng yào de
不钉点儿	bù dīng diǎn er
不问事实真相	bú wèn shì shí zhēn xiàng
不问年龄大小	bú wèn nián líng dà xiǎo
不问是非曲直	bú wèn shì fēi qū zhí
不间不界	bù gān bù gà
不间断地	bù jiàn duàn de
不阿	bù ē
不随以止	bu shui yi zi
不随溜儿	bù suí liù ér
不露朴	bù lòu piáo
不露锋铓	bù lù fēng huì
不食之地	bù shí zhī dì
不鲜	bù xiǎn
与世长辞	yǔ shì cháng cí
与么	yǔ mǒ
与人	yú rén
与人为善	yǔ rén wéi shàn
与会	yù huì
与地	yǔ dì
与时消息	yǔ shí xiāo xi
与民更始	yǔ rén gēng shǐ
与民除害	yǔ hǔ chú hài
与赛	yù sài
与闻	yù wén
丑剌剌	chǒu là là
丑地	chǒu dì
丑婆子	chǒu pó zǐ
丑媳妇总得见公婆	chǒu xí fù zǒng de jiàn gōng pó
丑相	chǒu xiàng
丑角	chǒu jué
专业银行	zhuān yè yín háng
专切	zhuān qiē
专地	zhuān dì
专差	zhuān chāi
专心一致	zhuān xīn yí zhì
专折	zhuān shé
专横	zhuān hèng
专横地	zhuān hèng de
专横跋扈	zhuān hèng bá hù
专著	zhuān zhù
专长	zhuān cháng
且住为佳	qiě zhù wéi jiā
且兰	jū lán
且夫	qiě fú
丕地	pī dì
丕应	pī yìng
丕绩	pī jì
世仆	shì pú
世子	shì zǐ
世家子	shì jiā zǐ
世态人情	shì tai rén qíng
世曲	shì qǔ
世相	shì xiàng
世罗	shì luó
世载	shì zǎi
世辟	shì bì
丙舍	bǐng shè
业子	yè zǐ
业峻鸿绩	yè jùn hóng jì
业绩	yè jì
业骨头	yè gú tou
丛倒	cóng dǎo
丛沓	cóng tà
丛泊	cóng bó
丛箐	cóng jīng
丛缪	cóng miù
东一榔头西一棒子	dōng yī láng tou xī yī bàng zi
东一筢子西一扫帚	dōng yī pá zǐ xī yī sào zhǒu
东一耙子西一扫帚	dōng yī pá zǐ xī yī sào zhǒu
东三省	dōng sān xǐng
东不着边	dōng bù zhuó biān
东倒西欹	dōng dǎo xī qī
东倒西歪	dōng dǎo xī wāi
东倒西歪地走	dōng dǎo xī wāi de zǒu
东厸	dōng miǎn
东又不着	dōng yòu bù zháo
东墙处子	dōng qiáng chǔ zǐ
东头供奉	dōng tóu gòng fèng
东家处子	dōng jiā chǔ zǐ
东家夫子	dōng jiā fū zǐ
东家子	dōng jiā zǐ
东家孔子	dōng jiā kǒng zǐ
东家西舍	dōng jiā xī shè
东山日头一大堆	dōng shān rì tou yī dà duī
东岗子	dōng gǎng zǐ
东户季子	dōng hù jì zǐ
东扯西唠	dōng chě xī lào
东扶西倒	dōng fú xī dǎo
东抹西涂	dōng mò xī tú
东挦西撦	dōng xián xī là
东掖	dōng yè
东搜西罗	dōng sōu xī luó
东方千骑	dōng fāng qiān jì
东方将白	dong fang jiang bai
东方日头一大堆	dōng fāng rì tou yī dà duī
东方汇理与苏伊士银行	dōng fāng huì lǐ yǔ sū yī shì yín háng
东方汇理银行	dōng fāng huì lǐ yín háng
东横西倒	dōng héng xī dǎo
东歪西倒	dōng wāi xī dǎo
东洋参	dōng yáng shēn
东渐	dōng jiān
东渐于海	dōng jiān yú hǎi
东皋子	dōng gāo zǐ
东窗消息	dōng chuāng xiāo xi
东篱乐府	dōng lí yuè fǔ
东罗马帝国	dōng luó mǎ dì guó
东翻西倒	dōng fān xī dǎo
东菑	dōng zī
东行不见西行利	dōng xíng bú jiàn xī xíng lì
东西南北人	dōng xi nán běi rén
东西南北客	dōng xi nán běi kè
东西易面	dōng xi yì miàn
东观西望	dōng guāng xī wàng
东踅西倒	dōng xué xī dǎo
东邻西舍	dōng lín xī shè
东郭之迹	dōng guō zhī jì
东量西折	dōng liàng xī shé
东阙	dōng què
东阳二轧	dōng yáng èr zhá
东阿	dōng ē
东陵侯	dōng líng hòu
东风压倒西风	dōng fēng yā dǎo xī fēng
东飘西泊	dōng piāo xī bó
丝发	sī fà
丝子	sī zǐ
丝恩发怨	sī ēn fà yuàn
丝挂子	sī guà zǐ
丝柎	sī fù
丝罗	sī luó
丞相	chéng xiàng
丢三落四	diū sān là sì
丢下耙儿弄扫帚	diū xià pá er nòng sào zhǒu
丢下钯儿弄扫帚	diū xià bǎ ér nòng sào zhǒu
丢卒保车	diū zú bǎo jū
丢尽脸面	diū jìn liǎn miàn
丢撇	diū piě
丢车保帅	diū jū bǎo shuài
两下子	liǎng xià zǐ
两世为人	liǎng shì wéi rén
两亩地	liǎng mǔ dì
两和	liǎng huò
两地	liǎng dì
两尽	liǎng jìn
两得	liǎng de
两服	liǎng fù
两来子	liǎng lái zǐ
两界会子	liǎng jiè huì zǐ
两着儿	liǎng zhāo ér
两石弓	liǎng dàn gōng
两肋插刀	liǎng lèi chā dāo
两贤相厄	liǎng xián xiàng è
两赖子	liǎng lài zǐ
两边倒	liǎng biān dǎo
两都	liǎng dū
两重	liǎng chóng
两重人格	liǎng chóng rén gé
两重天	liǎng chóng tiān
两重性	liǎng chóng xìng
两重阳	liǎng chóng yáng
严于律已	yán yú lǜ jǐ
严切	yán qiē
严勒	yán lè
严处	yán chǔ
严子	yán zǐ
严子濑	yán zǐ lài
严更	yán gēng
严查	yán zhā
严肃音乐	yán sù yīn yuè
丧乱	sāng luàn
丧事	sāng shì
丧仆	sàng pú
丧仪	sāng yí
丧假	sāng jià
丧失殆尽	sàng shī dài jìn
丧家	sāng jiā
丧家子	sàng jiā zǐ
丧尽天良	sàng jìn tiān liáng
丧服	sāng fú
丧棒	sāng bàng
丧煞	sàng shà
丧礼	sāng lǐ
丧葬	sāng zàng
丧葬费	sāng zàng fèi
丧钟	sāng zhōng
个人储蓄积累养老保险	gè rén chǔ xù jī lěi yǎng lǎo bǎo xiǎn
个处	gè chǔ
个头儿	gè tou er
丫头	yā tou
丫头片子	yā tou piān zi
丫子	yā zǐ
丫巴儿	yā bā er
丫杈	yā chà
中举	zhòng jǔ
中二千石	zhōng èr qiān dàn
中伤	zhòng shāng
中伤地	zhòng shāng de
中倒	zhōng dǎo
中兴	zhōng xīng
中兴三明	zhōng xīng sān míng
中兴颂	zhōng xīng sòng
中卷	zhōng juàn
中和乐舞	zhōng hé yuè wǔ
中国共产党为公布国共合作宣言	zhōng guó gòng chǎn dǎng wéi gōng bù guó gòng hé zuò xuān yán
中国农业银行	zhōng guó nóng yè yín háng
中国动物地理区划	zhōng guó dòng wù dì lǐ qū huà
中国少年儿童队	zhōng guó shào nián ér tóng duì
中国少年报	zhōng guó shào nián bào
中地	zhōng dì
中坚分子	zhōng jiān fèn zǐ
中处	zhōng chǔ
中大夫	zhōng dài fū
中奖	zhòng jiǎng
中妇诸子	zhōng fù zhū zǐ
中子	zhōng zǐ
中子弹	zhōng zǐ dàn
中宪大夫	zhōng xiàn dài fū
中将	zhōng jiàng
中干	zhōng gān
中庶子	zhōng shù zǐ
中弹	zhòng dàn
中彩	zhòng cǎi
中得	zhōng de
中意	zhòng yì
中折	zhōng shé
中招	zhòng zhāo
中掖	zhōng yè
中文信息处理	zhōng wén xìn xī chǔ lǐ
中暑	zhòng shǔ
中曲	zhōng qǔ
中更	zhōng gēng
中标	zhòng biāo
中毒	zhòng dú
中澣	zhōng hàn
中牟	zhōng mù
中甸	zhōng diàn
中立地带	zhōng lì dì dài
中签	zhòng qiān
中绳	zhòng shéng
中肯	zhòng kěn
中舍	zhōng shè
中舍人	zhōng shè rén
中觉	zhōng jiào
中计	zhòng jì
中选	zhòng xuǎn
中邪	zhòng xié
中郎将	zhōng láng jiàng
中都	zhōng dū
中都城	zhōng dū chéng
中长	zhōng cháng
中长期	zhōng cháng qī
中长纤维	zhōng cháng xiān wéi
中长跑	zhōng cháng pǎo
中靶	zhòng bǎ
中风	zhòng fēng
中风狂走	zhòng fēng kuáng zǒu
中风瘫痪	zhòng fēng tān huàn
中魔	zhòng mó
中鹄	zhōng hú
丰侯	fēng hòu
丰功伟绩	fēng gōng wěi jì
丰子恺	fēng zǐ kǎi
丰屋蔀家	fēng wū zhī jiā
丰折	fēng shé
丰绩	fēng jì
丰草长林	fēng cǎo cháng lín
丰藉	fēng jiè
丰镐	fēng hào
丰长	fēng cháng
串供	chuàn gòng
串味儿	chuàn wèi er
串哄	chuàn hǒng
串子	chuàn zǐ
串门子	chuàn mén zǐ
临了	lín liǎo
临崖勒马	lín yá lè mǎ
临帖	lín tiè
临拓	lín tuò
临敌易将	lín dí yì jiàng
临时抱佛脚	lín shí bào fó jiǎo
临机应变	lín jī yìng biàn
临深履薄	lín shēn lǚ bó
临长	lín cháng
临难	lín nàn
临难不恐	lín nàn bù kǒng
临难不惧	lín nàn bù jǔ
临难苟免	lín nàn gǒu miǎn
临难铸兵	lín nàn zhù bīng
丸子	wán zǐ
丹切	dān qiē
丹参	dān shēn
丹地	dān dì
丹墀	dan chi
丹峤	dān qiáo
丹慊	dān qiè
丹掖	dān yè
丹曲	dān qǔ
丹槛折	dān kǎn shé
丹毂	dān gū
丹荑	dān yí
丹裳	dān cháng
丹钥	dān yuè
丹青地	dān qīng dì
为万安计	wei wan an ji
为下	wéi xià
为主	wéi zhǔ
为久	wéi jiǔ
为之地	wéi zhī dì
为之语塞	wéi zhī yǔ sè
为乐	wéi lè
为书	wéi shū
为乱	wéi luàn
为事	wéi shì
为五斗米折腰	wèi wǔ dǒu mǐ zhé yāo
为人	wéi rén
为人后	wéi rén hòu
为人师表	wéi rén shī biǎo
为什	wèi shí
为仁不富	wéi rén bù fù
为从	wéi cóng
为伍	wéi wǔ
为作	wéi zuò
为别	wéi bié
为力	wéi lì
为命	wéi mìng
为啥	wèi shá
为善	wéi shàn
为善最乐	wéi shàn zuì lè
为因	wéi yīn
为地	wéi dì
为复	wéi fù
为头	wéi tóu
为好成歉	wéi hǎo chéng qiàn
为学	wéi xué
为害	wéi hài
为容	wéi róng
为富不仁	wéi fù bù rén
为寿	wéi shòu
为尔	wéi ěr
为山	wéi shān
为山九仞	wéi shān jiǔ rèn
为山止篑	wéi shān zhǐ kuì
为市	wéi shì
为底	wéi dǐ
为当	wéi dāng
为德不卒	wéi dé bù zú
为德不终	wéi dé bù zhōng
为性	wéi xìng
为恶不悛	wéi è bù quān
为患	wéi huàn
为情	wéi qíng
为意	wéi yì
为所欲为	wéi suǒ yù wéi
为政	wéi zhèng
为数	wéi shù
为文	wéi wén
为时	wéi shí
为时过早	wéi shí guò zǎo
为是	wéi shì
为期	wéi qī
为期不远	wéi qī bù yuǎn
为止	wéi zhǐ
为比	wéi bǐ
为民父母	wéi mín fù mǔ
为气	wéi qì
为法	wéi fǎ
为法自弊	wéi fǎ zì bì
为然	wéi rán
为理	wéi lǐ
为甚	wéi shèn
为生	wéi shēng
为真	wéi zhēn
为臣	wéi chén
为良医	wéi liáng yī
为荷	wéi hè
为薪	wéi xīn
为虺弗摧	wéi huǐ fú cuī
为蛇添足	wéi shé tiān zú
为蛇画足	wéi shé huà zú
为蛇若何	wéi shé ruò hé
为行	wéi xíng
为裘	wéi qiú
为裘为箕	wéi qiú wéi jī
为言	wéi yán
为许	wéi xǔ
为诈	wéi zhà
为身	wéi shēn
为道	wéi dào
为间	wéi jiān
为限	wéi xiàn
为难	wéi nán
为难地	wéi nán de
为难地说	wéi nán de shuō
为非作恶	wéi fēi zuò è
为非作歹	wéi fēi zuò dǎi
为饥寒所迫	wéi jī hán suǒ pò
为首	wéi shǒu
为鬼为蜮	wéi guǐ wéi yù
为鱼	wéi yú
主丧	zhǔ sāng
主仆	zhǔ pú
主客颠倒	zhǔ kè diān dǎo
主将	zhǔ jiàng
主少国疑	zhǔ shào guó yí
主心馄饨	zhǔ xīn hún tun
主薄	zhǔ bù
主角	zhǔ jué
主长	zhǔ cháng
丽什	lì shí
丽圭襂	lì guī shān
丽曲	lì qǔ
丽水	lí shuǐ
丽迹	lì jì
丽都	lì dū
举世混浊	jǔ shì hún zhuó
举似	jǔ sì
举动荆棘	ju dong jin ji
举地	jǔ dì
举子	jǔ zǐ
举子业	jǔ zǐ yè
举措不当	jǔ cuò bù dàng
举措失当	jǔ cuò shī dàng
举迹	jǔ jì
乃我困汝	nai wo kun nu
乃纔	nǎi shān
久别重逢	jiǔ bié chóng féng
久安长治	jiǔ ān cháng zhì
久要不忘	jiǔ yāo bù wàng
久长	jiǔ cháng
义兴	yì xīng
义台	yí tái
义地	yì dì
义子	yì zǐ
义舍	yì shè
义薄云天	yì bó yún tiān
之子	zhī zǐ
之死靡它	zhī sǐ mǐ tā
乌剌赤	wū là chì
乌咽	wū yān
乌天黑地	wū tiān hēi dì
乌拉圭	wū la guī
乌拉尔山脉	wū la ěr shān mài
乌拉尔河	wù la ěr hé
乌拉草	wū la cǎo
乌樏	wū léi
乌衣子弟	wū yī zǐ dì
乌踆	wū cún
乌踆兔走	wū cún tù zǒu
乌金拓	wū jīn tuò
乌面鹄形	wū miàn hú xíng
乍地	zhà dì
乍暖还寒	zhà nuǎn huán hán
乍生子	zhà shēng zǐ
乏兴	fá xīng
乏军兴	fá jūn xīng
乏地	fá dì
乏尽	fá jìn
乏角儿	fá jué ér
乐亭	lào tíng
乐亭县	lào tíng xiàn
乐亭大鼓	lào tíng dà gǔ
乐亭调	lào tíng diào
乐只	lè zhī
乐善好义	lè shàn hào yì
乐善好施	lè shàn hào shī
乐器	yuè qì
乐团	yuè tuán
乐地	lè dì
乐坛	yuè tán
乐官	yuè guān
乐尽哀生	lè jìn āi shēng
乐尽悲来	lè jìn bēi lái
乐山乐水	yào shān yào shuǐ
乐山大佛	lè shān dà fó
乐工	yuè gōng
乐师	yuè shī
乐府	yuè fǔ
乐府令	yuè fǔ lìng
乐府诗	yuè fǔ shī
乐律	yuè lǜ
乐得	lè de
乐感	yuè gǎn
乐户	yuè hù
乐手	yuè shǒu
乐曲	yuè qǔ
乐歌	yuè gē
乐正	yuè zhèng
乐毅	yuè yì
乐氏枣	yuè shì zǎo
乐水	yào shuǐ
乐池	yuè chí
乐沙	yuè shā
乐清	yuè qīng
乐湑	lè xǔ
乐章	yuè zhāng
乐舞	yuè wǔ
乐舞生	yuè wǔ shēng
乐请	yuè qǐng
乐谱	yuè pǔ
乐迷	yuè mí
乐都	lè dū
乐队	yuè duì
乐音	yuè yīn
乔模乔样	qiáo mú qiáo yàng
乔模样	qiáo mú yàng
乔诘	qiáo jié
乖乖地睡觉	guāi guāi de shuì jiào
乖剌	guāi là
乖子	guāi zǐ
乖缪	guāi miù
乖角儿	guāi jué ér
乘处	chéng chǔ
乘查	chéng zhā
乘肥衣轻	chéng féi yì qīng
乘舆	shèng yú
乘舆车	shèng yú chē
乘蹻	chéng jué
乘轝	chéng yú
乘间	chéng jiàn
乘间伺隙	chéng jiān sì xì
乘风兴浪	chéng fēng xīng làng
乘鸾子	chéng luán zǐ
乙更	yǐ gēng
乙种粒子	yǐ zhǒng lì zǐ
乜乜些些	niè niè xiē xiē
乜乜斜斜	niè niè xié xié
乜乜踅踅	niè niè xué xué
乜些	niè xiē
乜呆呆	niè dāi dāi
乜嘢	niè yě
乜嬉	niè xī
乜斜缠帐	niè xié chán zhàng
乜邪	niè xié
九侯	jiǔ hòu
九华山	jiǔ huà shān
九华英	jiǔ huā yīng
九卿相	jiǔ qīng xiàng
九回曲	jiǔ huí qǔ
九地	jiǔ dì
九垓八埏	jiǔ gāi bā yán
九天九地	jiǔ tiān jiǔ dì
九奏乐	jiǔ zòu yuè
九子	jiǔ zǐ
九子山	jiǔ zǐ shān
九子母	jiǔ zǐ mǔ
九子粽	jiǔ zǐ zòng
九子蒲	jiǔ zǐ pú
九子铃	jiǔ zǐ líng
九子魔母	jiǔ zǐ mó mǔ
九征	jiǔ zhǐ
九曲	jiǔ qǔ
九曲珠	jiǔ qǔ zhū
九曲肠	jiǔ qǔ cháng
九服	jiǔ fù
九牛拉不转	jiǔ niú lā bù zhuàn
九皋处士	jiǔ gāo chǔ shì
九罗	jiǔ luó
九肋	jiǔ lèi
九节狸	jiǔ jié mái
九行	jiǔ háng
九行八业	jiǔ háng bā yè
九貉	jiǔ mò
九转	jiǔ zhuàn
九转丹	jiǔ zhuàn dān
九转还丹	jiǔ zhuàn huán dān
九转金丹	jiǔ zhuàn jīn dān
九转鼎	jiǔ zhuàn dǐng
九还丹	jiǔ huán dān
九重	jiǔ chóng
九重关	jiǔ chóng guān
九重围	jiǔ chóng wéi
九重城	jiǔ chóng chéng
九重墙	jiǔ chóng qiáng
九重天	jiǔ chóng tiān
九重宫	jiǔ chóng gōng
九重泉	jiǔ chóng quán
九重锁	jiǔ chóng suǒ
九重闺	jiǔ chóng guī
九重阁	jiǔ chóng gé
九重霄	jiǔ chóng xiāo
九钥	jiǔ yuè
九钻	jiǔ zuàn
九锡	jiǔ cì
九隩	jiǔ yù
九难	jiǔ nàn
九鼎不足为重	jiǔ dǐng bù zú wéi zhòng
乞佛	qǐ fó
乞子	qǐ zǐ
乞留兀良	qǐ liú wū liáng
乞留曲吕	qǐ liú qǔ lǚ
乞留曲律	qǐ liú qǔ lǜ
乞量曲律	qǐ liàng qǔ lǜ
乞降	qǐ xiáng
也一步一步地	yě yí bù yí bù de
也么	yě mǒ
也么哥	yě mǒ gē
也么天	yě mǒ tiān
也么沙	yě mǒ shā
也似	yě sì
也尽可能地	yě jìn kě néng de
也得	yě de
也曾	yě zēng
也相应地	yě xiāng yìng de
也者么	yě zhě mǒ
也耶	yě yē
习为故常	xí wéi gù cháng
习以为常	xí yǐ wéi cháng
习勒	xí lè
习字帖	xí zì tiè
习焉不察	xī yān bù chá
乡人子	xiāng rén zǐ
乡侯	xiāng hòu
乡地	xiāng dì
乡大夫	xiāng dài fū
乡巴佬儿	xiāng bā lǎo er
乡瓜子	xiāng guā zǐ
乡约长	xiāng yuē cháng
乡长	xiāng cháng
乡関	xiāng wān
乡风	xiàng fēng
书不尽意	shū bù jìn yì
书不尽言	shū bù jìn yán
书卷	shū juàn
书卷气	shū juàn qì
书子	shū zǐ
书归正传	shū guī zhèng zhuàn
书摊儿	shū tān er
书槅子	shū gé zǐ
书筴	shū jiā
书缺有间	shū quē yǒu jiàn
书脊	shū jǐ
书舍	shū shè
